#ERROR!,File Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial #,Session,Filename,Start Time,TZBIAS,Location,Summary,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7055960,-55.625,-47.875,-52.6875,-49.0625,-53.0625,-48.75,-64.4375,-49.5625,1.8125,14.875,24.875,20.875,16.5625,18.9375,16.8125,19,-18.073328,-45.990631,-2.135465,-2.18755,-25.208908,-22.813021,7.864763,-22.917189,5.597656,12257.074219,-9.316406,-0.09375,-0.03125,0.015625,-11.5942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7055980,-55.625,-48.375,-52.9375,-49.75,-53.3125,-48.75,-64,-49.875,-0.9375,19,25.8125,17.1875,15.3125,19.375,15.8125,20.875,-0.833352,-23.073442,21.354654,30.261106,-3.958423,-1.04169,33.490349,5.364706,5.421875,12257.191406,-9.503906,-0.0625,-0.03125,0.015625,-10.144928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056000,-55.375,-48.9375,-52.4375,-49.75,-53.3125,-48.4375,-63.375,-50.5,-2.8125,24.5,24.4375,11.6875,16.8125,21.1875,16.0625,12.4375,21.823414,2.135465,47.761505,63.126438,20.208794,24.8964,58.751339,36.146656,5.195313,12257.300781,-11.835938,-0.078125,-0.015625,0,-8.695656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056020,-56.125,-48.9375,-51,-48.8125,-52.75,-47.875,-61.75,-50.5,0.6875,24.8125,24.75,11.6875,19.5625,21.875,17,10.5,46.511593,30.938282,75.106064,93.544029,43.959446,51.303379,82.189575,66.199593,4.996094,12257.410156,-10.648438,-0.0625,-0.015625,0,-7.246376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056040,-54.875,-48.9375,-49.1875,-43.5625,-51.6875,-46.75,-59.6875,-49.3125,-7.1875,22.875,27.875,15.625,22.5,22.125,17.1875,11.8125,72.970596,59.324417,100.158783,120.680138,67.449623,76.147758,103.075523,94.429474,4.792969,12257.515625,-10.78125,-0.140625,-0.03125,0,-5.797104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056060,-53.0625,-46.25,-46.8125,-40.875,-49.9375,-44.8125,-57.25,-44,-9.125,19.8125,31.5,24.3125,20.1875,21.3125,24.4375,20.625,97.55455,86.304268,120.159286,140.836899,87.293877,96.408691,118.648834,117.346718,4.585938,12257.621094,-11.339844,-0.125,-0.015625,0.015625,-4.347824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056080,-50.0625,-44.25,-43.8125,-37.875,-47.6875,-42.25,-54.375,-41.3125,-8.4375,24.125,41.625,38.5625,27.875,26.4375,32.5625,30.875,116.566025,108.701202,131.514389,149.535782,103.596886,113.284676,129.639343,133.5457,4.449219,12257.722656,-7.851563,-0.109375,-0.015625,0.03125,-2.898552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056100,-47,-41.25,-40.4375,-34.875,-45.1875,-39.4375,-51.4375,-38.5625,-6.75,32.8125,58.1875,56.5,35.1875,37.4375,45.6875,41.9375,130.420944,124.274902,135.316925,147.713165,115.107933,125.420776,134.952332,139.067047,4.414063,12257.824219,-2.800781,-0.171875,-0.03125,0.015625,-1.449272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056120,-43.625,-38.4375,-37.375,-31.9375,-42.4375,-36.75,-48.5625,-35.9375,-1.625,44.8125,75.6875,69.1875,43.25,49.875,62.25,54.5625,133.858551,133.858551,134.483566,138.18161,121.670654,133.025192,136.410721,135.994034,4.4375,12257.925781,0.210938,-0.0625,-0.03125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056140,-40.9375,-35.375,-34.8125,-29.25,-40.0625,-33.9375,-46,-33.5625,1.3125,57.0625,89.875,82.125,54.4375,65.1875,80.375,65.375,132.920685,135.108261,131.097717,137.712494,124.691277,136.306213,134.899918,126.722588,4.519531,12258.03125,3.183594,0.0625,-0.03125,0,1.428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056160,-38.9375,-33,-32.625,-26.875,-37.5625,-31.25,-43.3125,-31.1875,2.6875,74.75,98.25,91.4375,63.25,80.25,94.9375,75.8125,129.222977,136.671143,126.149963,136.671143,124.691582,137.452423,131.462631,127.347923,4.636719,12258.125,5.777344,0.171875,-0.03125,-0.015625,2.857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056180,-36.625,-30.5,-30.4375,-24.3125,-35.0625,-28.6875,-40.625,-28.9375,0,88.375,100.375,92.0625,70.5,91.9375,104.0625,78.5625,126.7229,136.671143,123.806137,136.931564,124.326988,138.077438,129.43132,128.806305,4.773438,12258.230469,5.058594,0.265625,-0.015625,-0.015625,4.285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056200,-34.125,-27.6875,-28.125,-21.4375,-32.6875,-25.8125,-38.125,-26.125,-2.5625,95.8125,98.375,92,75.5625,99.25,107.75,78.375,125.316917,137.765274,125.421082,138.546555,125.16066,139.01532,128.077423,131.931732,4.878906,12258.335938,3.269531,0.328125,-0.015625,-0.015625,5.714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056220,-31.5,-24.875,-25.4375,-18.4375,-30.0625,-23,-35.6875,-23.375,-3.9375,101,94.4375,92.5,77.8125,103.8125,106.875,78.25,127.191978,139.692413,129.848328,141.307068,128.129517,140.161194,129.379562,136.046463,4.972656,12258.441406,2.878906,0.359375,0,-0.015625,7.142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056240,-28.75,-22.125,-22.9375,-15.6875,-27.75,-20.125,-33.3125,-20.5625,-5.375,103.625,91.3125,92.0625,79.1875,106.125,104.4375,77.25,130.733765,143.338379,135.577698,144.588425,132.765091,140.994553,130.421265,139.01532,5.054688,12258.554688,2.167969,0.34375,0,0,8.571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056260,-26.0625,-19.0625,-19.9375,-12.75,-25.125,-17.3125,-30.5,-17.8125,-6.5625,105.625,89,92.5,81,108.0625,100.9375,76.6875,133.597794,145.264816,141.306366,146.358597,138.181259,141.098022,133.5457,141.827209,5.128906,12258.667969,1.917969,0.34375,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056280,-23.5625,-16.1875,-17,-9.8125,-22.25,-14.5,-28,-14.875,-8.1875,107.5625,86.9375,95.4375,83.1875,109,98.6875,77.125,136.045776,146.671112,146.202347,145.889832,144.483536,140.577164,137.504166,143.806442,5.222656,12258.773438,2.519531,0.328125,0,0,11.428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056300,-20.9375,-13.1875,-14.125,-6.875,-19.3125,-11.5625,-24.9375,-11.9375,-10.3125,109.5625,84.375,96.75,87.0625,107.875,96.4375,78.5625,137.295822,147.921143,149.119095,145.056473,150.264969,140.264664,143.181412,146.514847,5.324219,12258.890625,2.976563,0.296875,0,0.015625,12.857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056320,-18.125,-10.1875,-11.125,-3.8125,-16,-8.875,-22.3125,-9.25,-12.1875,108.4375,82.625,95.75,91.6875,104.4375,93.25,80.5,137.348251,148.234024,152.140396,144.223465,154.171722,139.952499,147.608994,147.713165,5.4375,12259.003906,3.53125,0.328125,0,0,14.285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056340,-15.125,-7.375,-7.9375,-0.875,-12.875,-6.1875,-19.125,-6.1875,-12.1875,106.375,80.875,93.1875,95.8125,97.75,88.75,83.6875,136.827744,147.348938,152.557465,142.973785,155.630478,139.900757,151.151154,147.921875,5.558594,12259.125,3.996094,0.359375,0,0,15.714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056360,-12.1875,-4.25,-4.75,1.75,-9.5625,-3.3125,-16.1875,-3,-12.1875,103.625,78,87.4375,97.9375,88.625,83.0625,86.5,135.890198,147.348938,152.817886,141.56749,154.12001,140.317444,154.27626,148.182297,5.707031,12259.246094,5.46875,0.40625,0,0,17.142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056380,-9.5625,-1.25,-1.8125,4.5625,-6.3125,-0.5,-12.6875,0.1875,-12.625,98.9375,74.75,79.25,97.4375,79.1875,76.875,89.25,135.733948,146.619751,152.036606,140.786209,152.349121,141.932083,155.265884,149.171921,5.832031,12259.367188,5.332031,0.421875,0,0,18.571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056400,-7.0625,1.5625,1.4375,7.3125,-3.5625,2.3125,-9.75,2.875,-12.375,92.6875,70.375,70.4375,94.3125,70.5625,70.6875,90.5,135.524933,145.733582,151.098328,139.587555,150.369141,144.327286,156.25473,149.43161,5.953125,12259.488281,5.144531,0.421875,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056420,-4.5625,4.375,4.25,10.1875,-0.5625,5.125,-6.5,5.625,-12.9375,84.8125,65.5625,59.5,88.625,62,64.0625,88.25,135.629105,143.806442,148.858673,139.379211,148.962845,147.035706,155.838043,147.191956,6.078125,12259.613281,5.316406,0.375,0,0,21.428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056440,-2,7.4375,7.25,12.9375,2.0625,8.0625,-3.4375,8.75,-13,75.75,60.3125,47,81.1875,55.9375,58.5,82.5,136.618713,141.306366,146.358597,139.014618,147.869064,145.889832,155.265121,145.577316,6.210938,12259.742188,5.558594,0.34375,0.015625,0,22.857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056460,1.125,10.25,10.0625,15.875,5.1875,11.25,-0.4375,11.9375,-12.4375,65.625,54.25,34.1875,72.4375,51.5,52.9375,73.5,139.275055,140.837601,144.014771,137.504166,146.72319,144.483536,153.858826,144.535629,6.320313,12259.875,4.582031,0.28125,0.03125,0,24.285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056480,4,13.0625,13.1875,18.5,8.3125,14.25,2.625,14.75,-10.875,54.5,47.75,22.5,62.3125,46.875,48.25,59.9375,140.993851,139.587555,140.368835,134.847824,145.004395,145.78566,151.983765,141.879288,6.40625,12260.003906,4.441406,0.21875,0.03125,0,25.714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056500,6.8125,15.5625,15.875,21.3125,11.25,17.4375,5.8125,17.3125,-8.8125,42.625,39.375,12.375,51.5,40.8125,43.3125,42.75,138.545517,137.243393,133.597458,125.159729,142.608124,144.274841,149.37915,132.087006,6.484375,12260.136719,4.199219,0.171875,0.046875,0.015625,27.142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056520,9.5625,18.3125,18.5625,23.875,14.25,19.5,8.8125,20.3125,-6.3125,30,29.3125,5.9375,39.4375,34,37.3125,24.5625,128.337219,133.07695,118.232742,114.795143,135.160339,139.170883,145.733582,123.076637,6.558594,12260.269531,3.894531,0.140625,0.046875,0.015625,28.571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056540,12.5625,21.4375,21.25,26.4375,16.875,22.25,11.875,23.125,-4.375,17.8125,17.9375,3.1875,25.9375,25.875,30.75,9.375,111.201004,123.909691,100.471542,102.554932,119.742912,126.982697,139.535126,111.982277,6.609375,12260.398438,2.753906,0.109375,0.0625,0.03125,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056560,15.1875,23.875,23.6875,28.75,19.25,25.9375,14.375,25.1875,-3.375,9.625,6.125,2.0625,13.625,15.625,24,1.3125,92.450256,110.679886,83.543777,91.14814,109.377769,115.836266,127.919899,97.346214,6.667969,12260.53125,2.929688,0.109375,0.0625,0.03125,31.428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056580,17,26.3125,25.0625,29.25,22,28.1875,17.25,25.9375,-3.5,4.9375,0.5,0.6875,3.25,6.0625,17.9375,-4.8125,71.304237,95.784149,67.293701,74.116829,97.763374,101.200981,116.670197,76.356476,6.695313,12260.664063,2.371094,0.109375,0.078125,0.046875,32.857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056600,17.5625,28.4375,24.875,30.9375,23.125,30.0625,19.625,28.5,-1.625,1,-12,-5.8125,0.25,0.25,11.1875,-8.6875,51.56419,77.450455,49.584957,55.939331,85.054871,85.940315,97.607361,56.720608,6.742188,12260.800781,3.191406,0.109375,0.09375,0.046875,34.285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056620,17.8125,29.125,25.5625,32.125,23.375,30.5,21.5625,29.6875,0.4375,-4.6875,-15.4375,-11.125,-12.125,-1.8125,4,-12.8125,34.063614,56.303928,33.69902,37.084549,67.502213,70.52314,80.002617,38.438759,6.707031,12260.929688,-0.765625,0.140625,0.109375,0.0625,35.714287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056640,18.375,29.8125,26.875,33.5,26.3125,32.4375,22.4375,29.875,3.9375,-10.5625,-13.125,-13.625,-12.6875,-5.8125,-0.875,-13.75,20.261131,38.022171,18.125639,23.907093,48.543377,49.220486,59.637516,22.604963,6.710938,12261.0625,1.050781,0.140625,0.140625,0.0625,37.142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056660,18.375,30.6875,27.375,32.9375,27.3125,32.9375,24.4375,28.9375,3.25,-13.0625,-12.1875,-23.1875,-13.0625,-10.375,-10.25,-23.8125,10.469119,17.761042,8.125286,9.323245,33.074081,32.292805,38.126343,3.645962,6.695313,12261.195313,0.179688,0.15625,0.140625,0.0625,38.57143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056680,18.875,30.9375,27.125,32.6875,28.0625,33.4375,23.5625,29.6875,3.75,-15.125,-22.375,-20.6875,-21.625,-14.5625,-20.75,-25.75,1.822976,0.156255,-6.666885,-9.791987,17.552658,18.90687,12.604579,-19.8444,6.660156,12261.324219,-0.453125,0.15625,0.15625,0.0625,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056700,19.125,30.5,27.125,32.125,27.0625,34.8125,24.6875,29.4375,1.625,-13,-25.3125,-15.0625,-25.6875,-21.4375,-28.1875,-25.9375,-9.896157,-13.281685,-27.136305,-28.959282,0.833361,4.375143,-9.323222,-40.626331,6.667969,12261.457031,1.515625,0.171875,0.140625,0.109375,41.42857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056720,18.875,30.5,26,32.6875,26.5625,33.4375,24,28.9375,5.625,-15.125,-18.875,-10.8125,-26.3125,-26.3125,-30.625,-18.5625,-24.636284,-29.115608,-49.845505,-47.553757,-21.354919,-15.729721,-30.469824,-60.106285,6.699219,12261.585938,2.972656,0,0.125,0.0625,42.857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056740,18.375,29.125,25.8125,30.9375,27.0625,32.9375,23.5625,26.875,0.9375,-9,-11.9375,-11,-19.25,-25.375,-21.875,-12.125,-42.605774,-44.793354,-70.419319,-64.064919,-38.595203,-34.688808,-54.429134,-79.482162,6.722656,12261.71875,2.46875,0.09375,0.140625,0.0625,44.285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056760,17.25,28.1875,23.1875,29.5,25.5625,32.9375,21.0625,25,-0.5,-8.5625,-7.125,-11.4375,-13.375,-17,-17.0625,-11.25,-63.074982,-58.960262,-89.742523,-82.867294,-56.303928,-57.241459,-74.481606,-100.836632,6.785156,12261.851563,4.273438,-0.046875,0.09375,0.015625,45.714287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056780,15.6875,27.25,21.25,27.4375,24.6875,31.4375,20.125,22.375,0.4375,-7.625,-6.875,-10.3125,-11.5,-15.125,-14.875,-10.5625,-81.044319,-73.960754,-106.826416,-101.878334,-71.773186,-80.471382,-97.919876,-116.774658,6.789063,12261.984375,0.996094,0.171875,0.078125,0.03125,47.142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056800,14,25.375,18.8125,25.25,23.125,29.5625,18.0625,19.75,-0.8125,-6.75,-8.0625,-8.9375,-11.25,-12.5625,-14.1875,-8.3125,-98.180298,-88.596649,-120.368523,-119.430992,-90.784225,-98.02404,-114.847511,-128.389618,6.808594,12262.121094,1.835938,0.0625,0.0625,0.03125,48.57143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056820,11.375,23.625,16.125,22.4375,20.875,27.25,15.25,17.0625,-1.0625,-7.4375,-9.125,-8.75,-10.5625,-12.3125,-13,-6.625,-113.1287,-99.586594,-132.504333,-129.327148,-109.847343,-118.076782,-131.202209,-135.316925,6.792969,12262.253906,0.046875,0.0625,0.0625,0.03125,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056840,8.875,21.4375,13.1875,19.6875,18.125,24.25,12.125,14.4375,-1.0625,-7.625,-8.5625,-8,-9.6875,-11.9375,-12.3125,-5.875,-124.274902,-110.993217,-137.712845,-139.692078,-122.920692,-136.514893,-143.910965,-141.619217,6.816406,12262.390625,1.921875,0.015625,0.03125,0.015625,-48.57143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056860,6.625,18.5625,10.625,16.625,15.5625,21.25,9.125,11.5,-0.5,-7.4375,-7.875,-7.0625,-9,-10.9375,-10.6875,-5.5625,-133.546036,-120.993546,-145.213089,-146.983978,-134.952332,-148.546524,-159.223969,-145.838104,6.84375,12262.527344,2.132813,0.03125,0.03125,0.015625,-47.142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056880,3.5,16.125,7.5625,13.75,12.625,18.1875,6.0625,8.5625,-1.625,-7,-6.875,-6.625,-8.6875,-9.0625,-9.3125,-5.5,-140.004242,-127.087181,-150.994156,-152.556702,-142.973083,-157.348511,-169.067612,-150.004532,6.898438,12262.660156,3.328125,0.03125,0,0.015625,-45.714287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056900,0.5625,13.625,4.5,10.75,9.625,15,2.4375,5.375,-1.625,-5.8125,-6.3125,-6.125,-7.9375,-7.75,-8.125,-4.8125,-143.702271,-132.972778,-156.56723,-156.150558,-147.712799,-163.754959,-175.786575,-152.817123,6.941406,12262.796875,2.890625,0.015625,0,0,-44.285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056920,-2.25,11,1.4375,7.3125,6.5625,11.5,-1.3125,2.25,-1.625,-5.375,-6.4375,-5.875,-7.25,-6.5625,-6.75,-4.3125,-147.608261,-137.139221,-161.827408,-160.473206,-150.108337,-167.712997,-180.890442,-154.275116,6.992188,12262.933594,3.023438,0.015625,0,0,-42.857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056940,-5.4375,8.0625,-2.0625,4.125,3.625,8.0625,-5.1875,-0.9375,-1.0625,-5.1875,-6.875,-5.5625,-6.375,-5.625,-5.125,-3.9375,-150.160797,-139.90007,-165.265411,-163.129929,-152.504608,-171.932281,-185.578537,-153.494232,7.042969,12263.074219,3.195313,0.015625,0,0,-41.42857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056960,-8.3125,5.375,-5.4375,0.875,0.4375,4.6875,-8.9375,-4.125,-1.3125,-4.0625,-6.6875,-5.375,-5.875,-5.125,-4.375,-3.625,-148.285736,-144.118942,-167.400894,-166.09877,-153.337967,-174.119858,-188.286942,-151.410828,7.082031,12263.214844,2.605469,0,0,0,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056980,-11.375,2.3125,-9,-2.4375,-2.6875,1.0625,-12.6875,-7.0625,-1.625,-2.875,-6.4375,-4.8125,-5.625,-4.375,-3.6875,-3.4375,-144.848495,-148.598618,-169.901398,-168.23468,-155.83844,-175.578659,-188.652008,-147.348572,7.132813,12263.351563,3.074219,-0.03125,0,0,-38.57143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
